594-604nm,620-645nm,650-670nm,850nm,Sleep
16146.43907870434,16128.871553033165,5404.039061674428,17041.435310480767,1.0
13065.59957439877,19454.62451760667,8543.375627077297,18981.606449084626,0.0
14751.851140120965,19964.5273720146,7287.925030835775,19459.56012075826,0.0
14010.187180213992,16365.706757188604,5301.150729272137,18720.44863511483,1.0
14441.825746479277,13693.189724871336,3746.8294700036354,17885.876097885026,1.0
15041.653250547255,21037.86036365148,7177.058076035015,17569.197024329977,0.0
11744.459442506999,19553.659670703735,7816.475427352195,18487.93555234272,0.0
14719.891334034937,21747.537108049397,8972.771044688867,18235.79650189781,0.0
13131.703853455367,19316.134432068986,7544.9794034200395,18184.455880705722,0.0
13949.621159898577,19097.12454774755,8418.35182380554,19311.748007319246,0.0
12564.970040286285,14570.143786247,6143.854899407361,15443.28112902725,1.0
14664.727904361775,20082.298932026686,7186.380892719827,17418.24892098133,0.0
13933.228317138637,12449.457099877713,4929.840235340859,18234.777018239212,1.0
15847.65875157118,16283.014033506068,5022.538854407818,16315.220825709242,1.0
14219.402259796485,14085.831086812967,6273.566965996534,16084.68735709384,1.0
15910.970341928058,13269.253095112643,4382.760880302271,16966.680402457918,1.0
12375.959359853612,19366.26145536375,6995.990121278646,18739.10379076604,0.0
14275.288352517344,20086.112731022935,8449.15177624293,17011.762801282704,0.0
11850.328543641139,18005.833464122716,7578.663304480804,17200.357700352393,0.0
13013.333872783316,18639.20472973649,7381.551090570404,17133.04397629042,0.0
13087.371408305915,20099.99234332591,7601.251057854026,17141.557191427855,0.0
12104.143992230413,20380.380314032453,7087.4093959347265,18210.302596908954,0.0
15904.626818712768,16296.681737469227,5762.87190482745,18039.778680581912,1.0
17169.63222816665,18464.020915312954,4517.854909462996,17202.395804337815,1.0
15302.28675274062,16283.536970318704,4918.758879078299,19516.125548060336,1.0
13236.681500202503,20580.05510195262,8080.555791892004,16440.63245984306,0.0
14521.6287711556,19713.31423556953,7612.808227041895,19166.76392866395,0.0
14347.397339161555,15390.683832697352,4870.786533851512,17079.82730455247,1.0
14610.879620594704,16327.860790267989,4535.514318605551,17594.09497382352,1.0
14853.250463077253,12954.105047929112,6709.245381079872,18293.53831502198,1.0
13967.895885465372,21623.01986584811,7426.382716509893,19423.56717307854,0.0
12258.203032150648,21767.264729639293,7939.24480227856,17583.243183982533,0.0
12824.824226959798,18034.017089864556,7583.346828235906,19269.278014207317,0.0
14935.481897934113,15976.342362518002,4089.6980470158546,18097.45144373196,1.0
12024.88572105168,18748.300705707465,8810.46997213342,19150.068795033556,0.0
13853.066632556885,17370.073972649796,4240.836673592072,17270.878555888237,1.0
16317.4616925061,15891.221154732575,4864.5236981946555,16845.283172166444,1.0
16079.876148516878,16583.624949557987,5308.407922674869,15824.636605443044,1.0
16229.217059178762,17326.657899488288,6147.260708403577,15676.454090031304,1.0
11706.35373348757,19819.310541607265,8174.7319156647045,18421.29519396565,0.0
13813.29176854723,20150.426630282596,6713.3033627269115,18391.435725237836,0.0
12506.596043398538,20978.701180958004,7824.591583548665,19444.48139887732,0.0
13203.741916988167,17857.12502942076,6921.72600588387,17640.372840315064,0.0
16069.677089665294,14345.323327853132,5328.175916881273,15700.460459987005,1.0
13046.850869363347,20669.997816661496,8344.387006565905,19441.524678621587,0.0
13578.035881996653,15259.52245115287,4443.6931287926,18407.318965921782,1.0
13558.89494738938,12930.376616931058,5822.657606959802,15745.893563361515,1.0
15546.830663932962,14422.920087519755,5804.0917506251335,16207.199736040602,1.0
13885.023956861562,18164.92509815887,8682.329848029372,19600.362600124638,0.0
13485.194616219362,20136.705978825437,8670.83739958887,19264.21005714216,0.0
12841.983723330437,19070.096586671272,7816.988130530075,19229.228139242186,0.0
13537.10959512421,23186.305652338175,8087.761416746251,18082.35840604995,0.0
15815.705660961661,16181.220158407328,4845.2174974302225,19630.39250917208,1.0
15977.935631342203,13646.083668859745,5140.16553236898,17280.35639989232,1.0
11910.717819061865,20634.619871627867,7001.086925716554,16999.13071151242,0.0
12435.539099933234,20811.903534222238,7759.0927224941015,18860.97724188812,0.0
11959.283775315711,19335.024982766117,7100.233727284125,17973.148042844656,0.0
14406.360167186156,17656.05348772749,5591.6799514712475,17012.027352897083,1.0
15870.83694083253,15970.56618313474,4182.355990112779,18036.550212225316,1.0
13515.352745081014,18010.702509599076,7051.276453018562,17948.405909177374,0.0
14065.245563263474,14102.534106479949,5682.1406324173195,16156.201873669603,1.0
14862.108817945722,13731.102885173817,5159.743906164264,18551.29600872954,1.0
12633.893890351957,22276.9659480262,7873.159298377441,18913.81227247904,0.0
12170.031052401278,19860.37236096631,8380.157889398397,17854.809389128266,0.0
12831.56422425104,18845.69028064103,7831.541333603368,17438.593621244927,0.0
13933.765994528077,13584.353951061805,4744.503659551356,17505.416955014247,1.0
14662.91675861467,14311.788930260018,4495.472108515426,16542.332429042628,1.0
14098.16684162955,20646.036210299386,6699.058823203032,16968.328406739605,0.0
11823.235974395528,18491.695002476787,8546.744171547518,18758.62638739405,0.0
14964.521603417,16706.67957310086,5310.883810879,15506.11403295453,1.0
12864.760007540679,21132.328044335824,7321.195316356196,17145.859611240794,0.0
13234.802142463961,20963.916658443384,8485.791477463094,19275.741516930706,0.0
14437.20006823022,15220.0492517396,4310.785604432925,16924.59170295903,1.0
14637.002029723506,16505.33707874859,4954.100656513939,15962.193342706592,1.0
15054.109898393544,16631.727948840216,7319.95376347346,18262.73398581794,0.0
13787.783099048218,21341.22075600178,7956.2087873312885,17826.79958485079,0.0
15835.67606290147,15458.23704075615,4692.019504738221,17670.48660674065,1.0
13199.307161680123,20804.926777695564,7777.397612874963,18621.13859067375,0.0
13999.210177989302,20247.059443695813,6881.175124158449,17926.275121469993,0.0
12877.658649053534,20905.769486553203,9524.164925399156,18097.76253673541,0.0
15594.454082778357,13155.795870542886,3950.964714150892,18192.77448052411,1.0
11803.510322977836,19919.21306317773,9646.778255849369,17358.836023710537,0.0
15828.973427095603,16451.545299546855,4596.7755805014895,17861.965938069156,1.0
14896.59699020127,15745.440418800637,4472.637581488546,18961.813585827655,1.0
14900.634706848037,12636.785051876801,3206.858916267735,17816.541087380283,1.0
13515.005704403837,19550.39269413168,8467.96131210717,17343.56597534805,0.0
15130.724842140024,13381.595951804356,4282.421732991748,17593.806645395045,1.0
12892.891919885491,19497.792803604767,8369.808663804191,18103.22744968631,0.0
16501.46075360622,16170.491782197989,5077.74025730095,17234.909815060735,1.0
15445.787284563625,15900.085392577044,5191.843002004787,16580.70848870076,1.0
13661.49405234971,14651.23179616553,5520.523232238189,16518.359207088557,1.0
14640.212105549743,14429.452218803577,4648.351103115306,16992.050367702184,1.0
13565.71890949998,18134.933729733428,8175.883124720003,18959.457554621546,0.0
15191.445226083322,14034.854961422425,5041.630667573826,17167.599492564743,1.0
13099.977048305867,19943.298321604805,9276.411062940468,17533.46069277247,0.0
16691.191800172255,14223.322961195665,5030.96585953764,15739.76929868232,1.0
14529.599738191282,15018.782499493047,4472.000279429881,20565.334471184346,1.0
15577.145406852333,13171.030267267444,5364.53182134997,17434.176566821134,1.0
12290.397721044184,18377.02136194271,9007.256796222733,17365.72698600092,0.0
14342.095627446914,15158.275137276236,3293.5343555273685,15044.111527946034,1.0
14819.94956769823,15682.33362827117,4898.399332913513,17735.79706034577,1.0
15795.898371722684,15255.17569579221,5777.773566847863,18383.984555181414,1.0
13322.539041990412,20186.740619913056,7537.741950449827,17360.210587983536,0.0
12491.566069926743,19821.451332440447,7756.094762882415,17358.70070547295,0.0
14428.082710552255,14952.10141178812,4846.0877295359705,17894.51624973812,1.0
15343.664923716407,15354.246400716724,5226.136246342342,16564.34447764125,1.0
13630.006014585,17271.178961027857,6879.071040893078,17321.942570248662,0.0
13718.159614708744,20904.018410999546,7176.460672994797,17893.749145913305,0.0
16207.905890522847,14046.940936462583,4026.9636677097956,17013.640533025682,1.0
12063.719106266897,18707.63191434789,8401.812884516616,16969.26170086522,0.0
16398.239723714618,13792.891146904913,6045.626616487659,16127.94842568683,1.0
14699.982170562313,13835.9398298507,5708.019758313561,19240.198961389917,1.0
11874.992890607484,21845.977470691247,9365.904246167207,19578.372440643045,0.0
14620.109868823834,15612.689828520915,5386.431700539808,17515.884265735694,1.0
17401.41394993983,14724.742456120073,4662.290776724626,16190.547854558139,1.0
12657.406858483206,19419.44517067098,9022.93392056874,17563.83791901057,0.0
16405.610716562205,13685.96525571963,4567.686637456922,17799.307896586895,1.0
14253.388612319455,19692.681342464115,9507.165720003026,19485.657671222336,0.0
17296.287178098406,15526.087607986954,5314.383643958773,16121.24971345597,1.0
11812.738910011718,18057.46991133092,9780.819805933024,17211.3471411279,0.0
12836.857925971342,20745.351498758977,8268.187743416052,18354.04755441836,0.0
16283.288954085223,14474.771068200043,2540.9920424548704,17844.43759944589,1.0
12658.017640647806,19352.774041200948,9408.799959220614,18490.213732095806,0.0
13439.482739689756,14146.062421073777,5156.403606635557,16903.92358964821,1.0
15656.56167304342,12620.237275043215,5052.056877648705,18028.251648811995,1.0
15017.116457574224,16174.980419325118,4730.829024796657,17584.04836783091,1.0
11770.13243615317,17960.657667866915,9187.048559323252,18907.791580210313,0.0
13323.093837178458,19362.468383733893,8181.735548683821,16949.08798053262,0.0
13945.895282086474,15300.403533640692,5701.468828214501,16314.369558565222,1.0
14241.98910731016,19732.490739223616,7290.5424661809875,19505.860254247167,0.0
17070.51160925178,14592.879145873721,4725.455633544513,17041.944042273284,1.0
12837.920707892801,22596.722816036858,7891.814919943641,18338.473571904757,0.0
12897.92659405932,19481.894876900464,9175.588061912984,17933.838326375415,0.0
12964.347649956768,19476.64238246375,7132.725022828459,17117.88396494573,0.0
14151.917133188561,18313.906630667723,7457.668774596307,18194.069074957577,0.0
12329.785932416105,20558.23947541066,8618.090912044145,18525.024805249373,0.0
13044.409535581775,19756.288815169853,8704.926062667908,16052.325594225427,0.0
13902.989407986364,21247.75858176827,8139.034841941643,19641.225919887507,0.0
16389.893641773975,13653.101360940831,5040.422574259626,16229.149507090602,1.0
15317.352307526055,13985.302318644994,6585.885327770793,18621.291498751674,1.0
14812.18723696971,15650.874554340384,4405.906186977824,15557.261522703468,1.0
13251.488745131606,18666.871187530654,6484.829954283978,19494.295090574713,0.0
13631.26492742617,20059.298870092283,7634.118777104386,18106.41977234624,0.0
16081.48336584077,16247.376339265647,5385.88927411074,18231.839749204777,1.0
13388.447406337222,19739.178374520085,9439.195296670652,18406.045046975705,0.0
12686.198657357638,19562.67711882909,7538.82014525264,18425.308534888907,0.0
14954.515789148847,13074.801004726593,4146.481068923259,15243.710920602345,1.0
15495.126311532997,16893.468016874278,3673.6223427531168,17367.208603444586,1.0
13665.938911132205,12769.759679477105,6173.087921861119,16821.656261144017,1.0
14657.550847006176,16263.186109405218,5058.471510512762,16607.628264896986,1.0
11985.791941762418,20999.840859696324,7533.4989546358465,19262.47928226342,0.0
14247.387399849213,15400.625779329906,6237.508421861685,17080.51902754302,1.0
13945.159777186756,21283.610752312023,8571.630344276911,18331.058958754227,0.0
14865.721153663219,13014.395993021386,5611.078759290036,17091.990722893297,1.0
15432.162778743908,12969.706979158258,5960.458697865584,18190.867151035367,1.0
15639.956143015272,13378.722041808007,4781.735279626228,13573.154394288184,1.0
14398.715236639677,14488.475997225996,4705.428918158783,18156.84635777209,1.0
11002.41662774239,20372.973507542032,8364.872202718421,16066.376774135719,0.0
12491.226583677713,21080.56548861139,7655.687253660641,18310.546939377757,0.0
12085.17635599913,19113.003188384148,8037.482702756593,18959.828558953464,0.0
13320.04550867268,20289.54460022427,5412.337127033911,18667.29783812972,0.0
10866.865081862861,19774.17636793773,7998.855339043158,17678.956090634005,0.0
11290.088743549992,18754.509750262656,7051.079809003425,17825.767624768057,0.0
13803.391644734485,15461.133590822035,5831.477857762502,16869.595465550196,1.0
14531.025916690196,18767.811700561142,4204.688210132228,15403.808608789523,1.0
11799.806871134848,21085.108821863614,8698.552257343588,17521.11610972129,0.0
11227.327758619096,20919.309738834396,7590.54400944368,17847.67439756855,0.0
13047.159926120694,20480.366890213485,9070.191679435844,17470.662921130624,0.0
12975.934495584734,14929.1578235401,6146.569370665878,15338.820334395705,1.0
14966.069460062019,14662.95684219875,3015.8539250209546,16323.901881757403,1.0
16470.61910753615,13085.666364100383,5512.417963353204,16691.635542183936,1.0
15897.167194496555,15831.176107762949,6149.104742887277,16173.572466233616,1.0
13396.811810361169,19789.029941727862,8347.905503831447,19106.54554661695,0.0
13895.676517671316,20331.898604017962,8052.595990947037,17056.47593498998,0.0
13338.852316581922,17745.577710164474,6781.423140919178,16703.055299149088,0.0
12388.382739407767,21918.780272222073,7893.0370765523785,18632.59884201039,0.0
15207.731175683715,14879.69687676169,4118.929248228269,18829.07834294576,1.0
13258.12054191131,17731.016831831603,7832.123618506267,18477.203957997634,0.0
15194.076356044437,13563.123353309082,6090.279291654411,19284.96154499444,1.0
15116.910885713954,17200.56589428953,5487.286964429214,17847.897566127845,1.0
15295.035526492322,11898.762484251552,5078.726384649843,17127.552737933514,1.0
14417.75269798932,14967.004129612022,4898.510880204206,18445.27497854389,1.0
10637.286808085471,20342.4991352461,7353.450876626951,16627.38151108407,0.0
13650.120207972384,13338.534239893059,4887.792471235957,18174.208441774896,1.0
14326.316601107743,21152.417998814286,7034.29112836261,19371.63724800477,0.0
15810.202798472157,15147.831046866988,4672.19603552161,16024.44604148901,1.0
14714.539766960195,17362.894339727332,6051.9260592947685,16300.657322785975,1.0
12443.257999438136,19632.429714664948,7900.301892048221,18661.33791414782,0.0
14700.523633873532,15858.341392827691,5267.994186150525,18207.742308513643,1.0
15898.73902887604,16907.587410625863,5094.764189526595,16112.683754669866,1.0
14797.073466428837,15789.043451482388,4258.6764585106275,18312.5204111747,1.0
13393.210915674563,17086.3270925503,8200.040418538852,17872.41507112528,0.0
13093.466096302287,16339.049038827503,4028.3534042958577,17294.594776760165,1.0
13811.666119501191,20262.525993505104,7421.83420528922,16562.969522124502,0.0
11447.844393630494,19154.69318529113,7644.191168618702,18753.038424559996,0.0
15395.872722821983,15488.543176486788,5555.87088885358,16562.95350171415,1.0
13434.96310664233,19255.037134658036,6395.516352232078,17349.97370223393,0.0
12826.230460423569,19980.065976124046,7343.113309802649,16394.91999617244,0.0
13117.079917391347,14896.462490725575,5890.861990422119,16971.942010026993,1.0
11802.242217587267,21367.616647967825,8634.222721553642,16838.44199553959,0.0
13167.527597441765,20387.822251656336,9164.188605016552,16543.333333513187,0.0
14437.409907507914,18475.1658419448,7977.787486167819,16832.243284661567,0.0
14168.275950868936,13982.552022446807,6476.0725146723835,16907.99576046083,1.0
15867.229347116472,15742.103150247945,3990.9912813132723,18227.270708461485,1.0
14293.473348388376,14377.874132236331,4700.808713989694,17268.879350294195,1.0
14165.587865724665,15460.878409007491,5204.938713607856,16577.27521890738,1.0
14121.43375522483,19895.718172644352,7134.919403789256,19979.488983915115,0.0
13182.990864182433,20362.201229698327,7942.900882220307,16590.3666378424,0.0
12813.822618385251,20384.78725478943,7464.802610232936,19533.52479764768,0.0
11243.929225318683,20278.369417436705,8995.211990206608,16991.181685862815,0.0
14783.46520620578,17862.301281338478,4877.22382535376,17297.292043309928,1.0
12360.621727332122,20660.628231342183,7940.12034456728,18268.990477497704,0.0
12888.242194389974,20185.04505570965,8478.388088921283,19664.60104830666,0.0
13507.759364308347,17316.098174164512,2736.0833315138484,17651.92274703325,1.0
13953.590986572171,20060.787324554447,8226.03910347749,17088.309839054178,0.0
13504.70259499927,19653.46128338924,6851.293984041839,18414.62336996709,0.0
13027.386265348448,18512.41508778541,7801.665837729434,16536.56727037655,0.0
12187.030174946385,19081.92144253069,7695.907552075439,18378.3630667772,0.0
15720.648374891745,13076.706268691334,3712.525179242537,16051.055199577957,1.0
14659.88643344243,16561.09552045556,4266.063372743943,16342.012572785146,1.0
15250.099892876278,14257.308940534067,5669.185794948128,15394.856460623889,1.0
14871.83534543201,14327.382211539496,5145.293263615766,16452.218100393184,1.0
12064.009660408261,20547.22178420091,7678.017257196977,17559.013383383422,0.0
13249.0996266092,19697.02787581073,7664.684758268862,15841.41751400621,0.0
13049.998572960028,20186.056524963926,9362.321887892187,17620.308918769213,0.0
14976.566620559675,15685.85793443718,4243.017982843636,18351.340478193622,1.0
13825.299269259023,15793.926793461527,5620.151665627564,15248.452858106542,1.0
15746.780533509158,13966.256645026799,5232.301547832787,15956.000474621427,1.0
14234.01097472417,12925.173758212752,4685.128148109518,18590.894301279746,1.0
12644.878472203638,20104.26700859779,7190.7589711696455,17307.525577268618,0.0
13063.31981810931,21400.293409194313,8970.532670121345,19525.82964435279,0.0
16314.0263847651,14829.177733433715,5408.494229977272,16910.473427282534,1.0
13119.615981925897,20420.02226249082,6809.516213193972,17012.22049930566,0.0
15804.025904150594,14868.692417082422,3505.3494692553068,18533.16282510102,1.0
13136.257182019646,20088.719193240602,7671.1586226646095,20125.904684799913,0.0
12966.985586934356,19514.702733661863,6898.218824226926,15697.875132368128,0.0
14246.39993025116,20583.454355021422,7711.081158400571,18263.811594966992,0.0
15090.864084373112,17681.299086798583,7043.469643930335,18385.92819618347,0.0
14000.590541466052,16184.33394120267,4710.971334454891,19080.570246343486,1.0
13588.480894425307,20087.835371362908,8653.837605630828,19882.512420675073,0.0
17027.91993308549,14139.251767144306,4394.872271728391,17807.63777918435,1.0
13311.213753572698,18950.065762662194,8440.570121033172,19749.777184406907,0.0
12842.513359164412,19470.624728946885,9392.331068234167,18819.737065168112,0.0
13151.233963694318,17006.937705489152,5116.485942360121,15819.965795751836,1.0
15815.884882962975,16183.772658922468,4825.055702957806,17529.59681637052,1.0
13575.257932486391,21161.14384086091,9209.379983684925,19045.678737510632,0.0
14075.309118632498,17394.52430980752,6166.150609431311,16717.60892521977,0.0
16032.687957657366,15677.024517366966,4205.845393639054,17629.8542826753,1.0
10519.788819599728,17715.133399539867,8578.491530001154,17113.900677930473,0.0
15655.082270194833,14574.375000974684,5101.56685709314,16898.815072892416,1.0
15763.546617715783,15474.433084797662,4621.402961243752,17517.599630941957,1.0
15176.011568920872,14380.494076355248,5211.120304256421,17852.69816500574,1.0
11667.804480529448,19222.60136570337,8776.900739887293,16627.856119344102,0.0
15913.350498766169,15612.251277505376,6563.546439092097,16143.339133992718,1.0
13333.960771209539,19959.755661407282,7866.779058587489,17933.487638481645,0.0
15429.745242563604,16583.962130223073,5902.736907679694,16422.604850700405,1.0
10980.335763904166,20425.499027379148,7122.32332261324,19041.177996357557,0.0
13601.935466415416,19350.505623873305,8562.371875924517,19981.12834838365,0.0
13930.10705347509,19634.88471247315,9290.095735051727,17407.862516094294,0.0
16002.346002001384,13982.008088897941,4415.41979261284,16852.664897725062,1.0
15507.547456124883,14452.48948363203,5267.46308745788,16374.16450677303,1.0
17023.241593427618,14267.405513531643,4164.014723842383,17940.356526551666,1.0
15853.71573792055,14670.962208562669,5512.96585979964,17643.145123706185,1.0
15014.295671291544,15862.25659389396,5237.227309999635,15951.922992834152,1.0
11856.71198998366,20382.361447579176,7006.207570155956,18885.45312776037,0.0
14637.192824380381,21226.070404811224,7980.001482837683,18451.96390791807,0.0
15698.024590140976,15454.862096040444,4597.160355915282,16387.37040659786,1.0
14089.810745328174,13993.755379450526,5102.53030879016,16385.986855913052,1.0
12025.06406756541,19814.519880350457,8668.492659405887,17946.525889944645,0.0
15504.66562077118,15625.501893496492,4906.355897403117,16995.48098987543,1.0
15494.807610138361,15466.100408273729,5067.073384707532,18094.45652570344,1.0
13810.175773850633,18961.488399392958,7954.251729875417,18958.543699594196,0.0
12653.210255148007,20460.94348109672,7768.8719845848345,19518.46016431407,0.0
16028.314679894569,16506.993053254435,4859.134093124751,16659.188328850945,1.0
12950.844031353276,20859.58188753501,6792.888738180582,17732.979363575923,0.0
13431.48727005219,19636.502605083515,7070.994954975123,18391.626058115606,0.0
13681.14555695098,14406.955315268853,5662.08238143171,16516.60188717924,1.0
14657.993847980317,14885.72247204978,4737.374049643597,15957.864273999698,1.0
12590.516087259402,20614.152714197593,9484.818661500405,16952.746106635088,0.0
11952.024450081024,13927.586606380677,4535.666828406139,16879.604645278512,1.0
15027.533265857632,16489.782872006897,4924.867384485897,17779.419545943918,1.0
13802.805519588199,14215.926665461739,5209.813729919898,17908.857943028972,1.0
13368.339729148052,14983.73025984775,3568.5449155877714,16402.49757016995,1.0
14093.19778799667,14902.68181865988,3335.912973905556,16216.507584222343,1.0
12496.075997665028,19437.077677137455,6377.766187571919,18383.347557685727,0.0
14203.120050192994,15970.64476673988,4555.0868590342525,16732.198086351993,1.0
16442.299929175868,15671.12079578086,4203.217878587457,17294.227517570434,1.0
15538.489462600657,14668.678850470234,6683.7715367442,17387.618722911753,1.0
12503.704140288513,20033.767847217925,8303.499393937504,17543.10671376489,0.0
14802.663801932405,13978.635097511764,5550.850203048749,16251.906895170923,1.0
14947.834620820395,16297.740121599712,5385.694369594273,17657.252541772723,1.0
14952.365194206744,12597.32681247111,4284.159734795227,15813.117254904593,1.0
13969.105507778753,15739.703505439404,3892.23581991152,19639.024691004026,1.0
15365.53078490541,13494.96333118638,4877.001287776877,18044.73803490047,1.0
14318.57827317754,15674.676341991442,5231.958783637112,17567.81223491906,1.0
15671.094869144805,13958.345809184955,3828.48675547591,16765.949258905333,1.0
15564.093038292742,15042.68296741913,5392.610593274788,15854.384099704232,1.0
15947.11496479192,14220.956149768897,4543.3354390117265,17383.33619784134,1.0
16334.38137677535,15154.61566904297,4232.8157028272335,18118.482667751912,1.0
15545.326915684383,15358.533835534767,3822.034290235304,18471.140836477454,1.0
13769.174081348609,19989.38566386635,7304.354012129712,18036.432905942485,0.0
13711.438690650826,19694.473912352063,7668.984391558461,16955.5108273269,0.0
16329.671173882458,16417.288364456443,5127.415977632486,16873.511751669288,1.0
14930.01045253274,18888.37232589365,8039.646771638924,17937.80171770273,0.0
16125.525824746086,13279.944350231695,5825.158740739624,17321.03028856359,1.0
13743.148717901297,18054.484901726624,9541.150966044182,17404.718343034237,0.0
13408.862642182046,19484.79629851295,8333.733562661693,17596.8641170413,0.0
15459.58131638278,15321.12471074112,6583.328704267849,19064.38082275803,1.0
12498.58303651341,21112.292580049925,9164.826751252967,18925.275175702478,0.0
12532.458589476237,18992.043022916376,8267.469397595549,18662.262013251602,0.0
14718.709278426159,13097.834115679154,5089.150408221178,14906.197382433787,1.0
10824.11724789989,20571.154463208808,8546.018417630397,18460.739480835102,0.0
15210.416526037852,16019.063304661378,4150.392422543055,16857.950309195112,1.0
13501.589838050468,20584.892666755775,8112.460207961226,18167.446504186024,0.0
14371.64635079877,15498.53361919331,4844.791745511766,16838.796596684027,1.0
13426.769405775194,15263.336695355942,5210.645947170902,16478.616291536848,1.0
14214.900318688671,14598.284732789642,4733.528528229039,16743.75768877739,1.0
13083.768636007011,19282.94034107652,8278.172334065346,18612.173197899043,0.0
13957.037592610162,22234.52954544931,8167.0643966955795,19022.063432556934,0.0
15471.108459393221,13700.707143283209,4906.920307592316,15406.878098237952,1.0
15245.687808576205,14180.550026729534,6289.565059225321,17365.56056416212,1.0
14439.264380715864,15109.747372127891,5617.602505127314,18059.11091279342,1.0
12477.64391015564,20911.95395382572,8390.23010686032,16696.763694501096,0.0
16542.529999614624,13949.818038877485,6788.876526288104,17066.15366552577,1.0
16061.619276385276,15850.398864016914,5585.249027935999,17725.685941575204,1.0
11888.405494513036,20054.542257603152,7419.900134564981,18701.329620038126,0.0
13867.142240675572,13515.83623079933,3461.1092958908494,18080.600914452905,1.0
13856.796990500996,20908.831464724728,6946.751235416501,18042.712536427676,0.0
12842.351748616156,19168.072353974218,9200.83883718678,19091.812191535817,0.0
12618.265067217486,18194.417241333176,8406.4537673466,19295.439691314798,0.0
14466.427388994158,18444.910940619837,7195.049973155613,20104.748893459626,0.0
13055.515641773878,20682.71021388102,7074.376523204439,17395.396701175632,0.0
14251.59673484954,15202.578727159096,4387.70206641168,15853.239595621537,1.0
13311.742288832122,21098.633747628577,7499.6597959215605,19106.72486386512,0.0
12341.60057481,18492.05665393943,8476.828011981297,19518.255237690024,0.0
14040.509404457041,14541.843372405736,5682.769167743189,16148.31286351427,1.0
11634.54708582949,21432.781207748456,9659.439620318339,17076.577680602324,0.0
13325.169282816461,20841.57161754176,8524.03478907352,16548.195588542905,0.0
15334.424188000037,13751.227319837466,5377.576138964776,16504.736095874352,1.0
17902.295972160933,16888.261116349622,4992.726735774955,16078.247597253694,1.0
17609.99866463124,14717.210539909716,4097.162344078716,17636.124408638676,1.0
16169.790230362663,14537.155735456696,6008.397509648839,15571.633440098882,1.0
15900.853846117709,15427.684632625474,6274.0572490937075,16779.77487957681,1.0
13970.23911495739,21060.27806889985,6527.375407257741,18496.03293966596,0.0
12151.840291915594,19625.869882944764,8088.3082746978835,19132.440519141855,0.0
14854.523204604444,15372.181087532752,4803.099571824621,17352.362752508438,1.0
15164.047113567975,14445.633644400843,5072.2541949418455,17286.70105202853,1.0
15011.483783911244,13845.28517086752,5241.666570503258,17680.414265054016,1.0
13331.24350113036,18618.723939898613,7879.840713437366,18208.7393967972,0.0
13792.927399719229,20152.74971191454,8702.057966143217,18099.514216043855,0.0
14710.101597790426,16034.07200020339,5601.918832150719,18086.278798946067,1.0
14400.195086110181,16055.121831236393,5537.75787348419,17166.45969990404,1.0
14815.165287464166,15077.145076222372,5291.079870047367,16712.118080823395,1.0
13369.452143567747,15141.969554416728,5375.128062106087,18971.526056513492,1.0
