594-604nm,620-645nm,650-670nm,850nm,Sleep
14857.388272906554,14962.699158856605,4926.011507061945,16468.265496439817,1.0
15007.883455630337,14866.385536994832,4253.384435584262,16457.32789088889,1.0
12075.252645409648,20940.28884612934,6868.91924555111,18053.501499809077,0.0
14897.510382063507,16750.529576290326,4683.613347602715,16282.040659584738,1.0
15189.51784877867,14576.471883636263,5260.529686375629,15175.822037845299,1.0
14328.560210000318,21372.220563548413,7556.432884215281,18278.494031261085,0.0
14073.94873431044,20677.435637677743,9079.067877732869,18411.515760212398,0.0
13877.19896942095,19751.9494121032,7698.51383640065,17232.11609131885,0.0
14088.762257319839,17889.905950135617,8076.752286683195,19984.770157212955,0.0
14967.62556749903,16046.05293078411,5675.634307575109,16848.62561253572,1.0
11970.547356520578,18792.821272877976,7662.308813375366,16793.29316549275,0.0
13552.954910482187,19744.99256333584,6150.869891821554,16811.043888383538,0.0
13926.130459885975,12015.792964223137,5518.265820654409,17405.973583425886,1.0
15086.005705861122,14217.848423582462,5191.249434701075,15326.58694140765,1.0
13862.54590324814,15766.798387450732,5635.9020767318925,16237.504921576834,1.0
15818.305060212328,14429.76217251364,5446.784953340994,15361.708769376175,1.0
12430.570147617545,18841.712081816047,6771.705268733143,18832.46782312918,0.0
14461.163679341265,15350.911051018622,5853.451648281581,17930.421999159746,1.0
12573.283624844114,18328.063919119173,7726.194949017081,17811.122080992427,0.0
12991.782310758417,17285.22628184975,8410.940186233593,18667.431122816422,0.0
12711.983988653346,16475.048576374953,3763.9016554716263,16336.057405728903,1.0
15894.278708136984,15754.96358301396,4641.725004706634,17474.229255824506,1.0
12161.011857264166,21298.75173539865,6852.925186615819,18648.999841211058,0.0
13620.068084103501,13002.38070714594,6735.16273809452,17913.84707462087,1.0
14153.919779304179,21144.24545356845,7934.187548352746,19281.019618090326,0.0
14157.609739598862,19031.36219049435,8210.747073878678,16569.71436842716,0.0
10962.66336162479,18941.329467392767,7105.99070536815,17513.308874646893,0.0
12729.932791565754,18973.50220108714,8058.556766393923,17843.92935983971,0.0
13529.216829919043,18341.814194994735,7313.07211155526,18148.174035934426,0.0
13568.358055260716,21264.759739196572,6881.862180840718,17481.298365307484,0.0
14403.385321508355,17472.17159147035,8406.49749440578,17597.169019140416,0.0
17139.32203763164,14949.228594046072,5924.142108648348,17890.306042090728,1.0
14203.33367911545,17459.469775499136,4446.036782227199,19294.432776980695,1.0
13723.947513768964,19415.00147584711,7321.8693621585935,17496.131881112044,0.0
12564.520076509189,20985.866998120408,7959.345974074961,18832.61974329927,0.0
13695.322559464845,14946.165241959046,6481.296467020542,17438.89617204931,1.0
15076.487314300208,15226.371675548487,3287.2236044917936,15724.97471279936,1.0
14957.526201489114,14479.935561640421,4539.343440353416,15688.975626512662,1.0
11231.644521203949,19328.98942078117,8443.865575421163,18738.564193116377,0.0
15352.624442326136,14953.856064913965,6236.337090938232,16797.979600230454,1.0
12666.249158769677,19635.3995751446,8647.892623157368,18240.166032449637,0.0
12059.561041041918,19879.103440461862,8195.881174557091,18608.794737640153,0.0
12737.196317593565,19525.00741712341,8337.127705650553,19688.151723318995,0.0
14721.837786696493,19943.111131710088,9920.124038854998,16714.12608975187,0.0
14333.33249526507,18994.863768785843,7929.2374771301265,17498.175592370804,0.0
15908.636715932727,17017.789301998262,4740.857361228765,18195.93790475576,1.0
16427.310949032737,12782.87834330419,5718.2476387556835,16926.984262331534,1.0
13413.93535274364,20184.40508534424,8737.428475650993,18156.687835269517,0.0
15351.379300754777,16279.995162928506,3732.85655191357,16740.445426168983,1.0
13786.65705957256,17713.338693678546,7331.308438176432,17415.510768596418,0.0
12943.342620612011,20816.84382758433,8119.372972017478,17025.529600853974,0.0
13022.128944353752,22251.35328316113,8060.501979631264,19009.80235847764,0.0
15903.813945261734,17510.74855300112,4659.17027815293,16827.07622123012,1.0
11583.515345582047,18760.837805191662,7802.603242999121,18034.86077303757,0.0
13489.310814142314,20536.80286375124,8270.298020831515,18623.45640655105,0.0
16689.281392290166,16491.384698276896,6479.265705637201,16964.015481501385,1.0
15511.910736871974,17452.778082102894,4846.690973148487,16195.115481510797,1.0
12877.811963580094,18142.061193870388,8627.481814579594,17332.706878027333,0.0
12927.850757928374,20261.97655549901,7896.316014388587,17723.687693084215,0.0
11773.541801649399,20598.47562134586,7790.778858261929,16981.15899210625,0.0
12734.946586218939,15924.322131556575,6148.645270132524,16517.815004569173,1.0
14023.704203875071,21265.44674665702,7957.4513378635065,19671.80396357804,0.0
14749.51133674115,20939.06284509512,8609.525328813685,17317.051114803675,0.0
15040.25138526203,14250.24197038451,4858.113613898854,16467.603057526398,1.0
14599.890155861514,16213.944293978624,4936.280982770282,17308.82948013727,1.0
16541.09353909758,16190.835244671456,5436.797625418919,16920.330577501143,1.0
14085.129780850466,16269.672056548632,6366.675409812883,17391.242890887544,1.0
15089.629138902113,22792.805116693416,7452.361226675158,17410.92110333236,0.0
14390.743744257783,15871.700364225855,4288.758615082118,18781.09501523796,1.0
16990.494109936422,14013.923409989457,5026.318130539805,17056.329394172026,1.0
12995.54207412097,19030.719649400737,8127.035905368084,18763.809043476725,0.0
13443.79680443131,18261.222883806025,8802.035764842614,16870.50425250014,0.0
13977.722982597743,14412.474231883132,5206.2547449777885,17751.15891127221,1.0
15823.166653937662,14111.005736838077,5556.478129544132,17060.93436548904,1.0
14727.400061456145,15226.90134359259,5134.130615841186,16830.946139906282,1.0
13609.31360896356,15008.842363791162,5246.276968555892,15099.767768943579,1.0
14031.796625772164,14655.584749655785,4814.415740747827,14819.856123826437,1.0
13692.122813023598,21570.411877414015,7720.536072103717,16610.182667206223,0.0
12764.99697892556,20308.796831583844,9209.521748578562,18805.309682038387,0.0
13905.205989537411,14778.730471584851,5522.037903801465,16946.66499956627,1.0
15343.221252811374,14750.639370965708,4228.5609833737735,18575.622635267322,1.0
17046.68369862063,16129.036080500035,6172.777903751096,16798.28670702454,1.0
13424.08919450762,16859.658475815166,8331.872658325818,17353.778243740388,0.0
12954.487732020774,20838.89345667059,7754.527920397248,19762.048576715537,0.0
15393.106068749026,13335.232569424757,4214.58042287413,17742.66082260279,1.0
15584.018149021002,15568.738582338003,4409.059650098923,16532.76540161912,1.0
13792.42323408037,15349.179749343437,5136.169992706005,17560.758671327058,1.0
15139.1512328508,14961.47835970252,4782.073910062931,19441.895246508593,1.0
14378.513467902982,19268.470364726156,7191.519369820909,16819.764735504523,0.0
15250.590772799324,13554.87468411154,4503.3787359063945,19140.787458133378,1.0
13340.771755635897,19734.28446798189,7578.916886439868,18913.922019209498,0.0
15846.408102718646,15134.122462783365,4225.721547846151,16636.144627172926,1.0
13147.449220940278,20200.783271942582,8763.9533764758,17161.133125623375,0.0
14592.171024194267,15319.271156963721,5950.378707558262,16708.6223940134,1.0
11021.052565815075,19239.90878197441,8841.322805602174,18637.4653294408,0.0
12805.08814894617,19573.542261701605,7479.358586793328,17704.21693588529,0.0
14408.894602098164,17808.327561245907,4969.720469145698,18118.427941710805,1.0
15319.787925840767,13518.176272873117,5904.950861506082,19273.323202494277,1.0
12505.42996887953,19855.65724286716,9239.374927489418,18274.62848659407,0.0
12991.436891785857,19766.369148471294,7940.289479310154,17914.620945666433,0.0
13244.407931856536,13475.15969703647,6734.649427627097,15518.150765275495,1.0
15311.644226942113,16661.367997754514,5764.349619218197,17777.95452409662,1.0
11641.693480727772,21920.18112868679,8067.028480947495,17161.123894777673,0.0
16486.13202667093,16512.41707400671,3854.813002454337,17554.79303276712,1.0
13795.491525324978,19540.196686254287,7855.421407910019,18772.749000459917,0.0
13993.133084271056,14746.642041067644,4327.889234916757,17655.968841565376,1.0
13170.252990290895,14568.22942034342,4423.097538645344,17057.659616042303,1.0
13635.250653732943,21677.198194019817,8282.891676533798,17593.990664569803,0.0
13514.718949034346,17993.429653340347,8141.119127160333,16029.388023066931,0.0
13656.239535568659,18446.496559268817,6988.996460469047,18589.615313308357,0.0
15710.966311863318,17338.794842152667,4649.561865133905,14439.421231959275,1.0
13851.406849507879,18732.083458846802,8182.474906554564,18364.396855780225,0.0
13882.241235392612,20104.102076369487,7492.5703786902895,19367.20968195407,0.0
13454.217806866849,18820.710738745882,8946.220575133028,18798.018062669144,0.0
12044.246111510589,18354.264973910456,7379.327465937107,16109.74896662591,0.0
13360.176811965976,15587.438722006063,5348.821145886473,17888.53139456002,1.0
12178.329118209102,19125.325978952642,8327.196309282874,20821.159133293488,0.0
15432.723985253684,14454.023623904784,5784.366792322186,17823.78269712253,1.0
11992.706517829605,19843.905302098035,7186.34968246706,19320.29143146814,0.0
12641.081418742659,21500.68880801008,8703.972861403163,17320.210056511776,0.0
13343.582239188429,19282.143848050997,9625.911612690372,17916.10002024798,0.0
14738.02717644195,21082.151319866876,8735.43583432501,18583.01944306512,0.0
13497.973473649492,16841.088110501412,5338.68208651074,14765.406574013306,1.0
12728.924903815985,18561.959306962748,8755.969297067544,16869.08268767344,0.0
12124.79470018742,18743.936109732327,8581.609714548189,19373.38990477424,0.0
12609.918831078343,18169.191289762064,8397.651825030815,17973.620708655082,0.0
15372.001857862337,19871.485547926575,8525.719113776475,19534.323384970758,0.0
13670.268348748776,20983.09759539657,8626.10620097111,19178.379782194,0.0
16332.86586304792,15827.164828342493,4476.672134563033,15770.25559015914,1.0
9991.898002052118,20988.72492456322,7773.856663995529,17589.303644546206,0.0
14578.398050067013,18517.02935198308,7539.00983391979,18098.248114082264,0.0
14130.309301363144,15151.878243844287,5513.447139620748,14971.718087959212,1.0
14344.557753746387,19274.46547327425,9164.821887757787,17477.957831569955,0.0
13101.233483875214,21109.99777101042,8272.61791605606,16721.871005590536,0.0
15556.111676413231,15778.371159536373,5646.458441849285,18313.789442956382,1.0
12568.75645617208,18525.927730407202,7806.944752374853,16857.541278968416,0.0
12378.14371473414,19299.852050907146,8144.048419756756,17404.825909743224,0.0
13792.118358308777,14123.904879604821,5129.737688495796,16195.573192385238,1.0
11651.006091541785,18826.99103860156,8973.598533563467,18579.283535404833,0.0
12694.400047464476,20282.273150611705,7982.538448900358,17317.65314988578,0.0
14515.263594566903,16015.956276437155,5708.556787167769,17247.614548629113,1.0
14871.549966419212,16597.429576951923,4716.495593152211,18427.00278370265,1.0
15616.589329157967,13436.68350916665,5758.781813505038,17420.132580343514,1.0
13554.549414167032,17794.81114991955,7954.450505522995,19926.630056169175,0.0
14372.073690478303,18764.130582771293,9127.431303310936,18940.214540537323,0.0
16470.494273763932,14044.088784856993,5626.081120098139,17626.59765364663,1.0
14214.756545172662,14719.165482141383,4266.726378019469,15713.98037380527,1.0
13210.68223930172,14580.919312200655,4173.352908717303,17705.193278385024,1.0
12783.410566457978,20271.518539358483,8055.145846262801,17868.56238221954,0.0
12156.308920847789,19874.665335203626,6869.256909542984,18728.446327607275,0.0
16463.093145995765,13831.569638302568,4405.103739492701,17226.670419765116,1.0
13275.772049730307,18047.82318820142,8235.154291282843,18582.850585649398,0.0
13383.757887112366,17364.786036022073,8972.732246582276,17280.331491354766,0.0
15019.978934567382,17082.00074394558,4819.561043782984,18300.32929154407,1.0
13275.430876921297,19007.66852110311,7993.647128215773,19163.442003858894,0.0
12839.859574617352,21256.29659415532,8551.601474207908,20523.963499467198,0.0
12581.488554590109,19495.658438644346,8610.572162323042,17710.656020588645,0.0
12088.331858923946,20463.924863158696,7543.554115070606,20239.97390466449,0.0
12849.817657589514,20198.11575985814,8078.114533599236,17722.657941626334,0.0
15090.886485957371,16359.054567753805,4873.866733265817,17521.390852907414,1.0
13535.366237409711,21194.988869705856,8884.66009542417,18127.00103792842,0.0
13392.18230327906,19722.28674121266,7553.363060937396,18161.60337697524,0.0
14547.171083086234,14513.943465156042,4225.740292707776,16055.254146259322,1.0
13920.677604224225,19288.184271585204,7178.910966202446,19294.609293470287,0.0
12196.820487713381,18969.38022977358,6649.0665790507865,17856.12529918734,0.0
13101.667710827107,20714.70973598265,8315.57948237801,19098.802205021315,0.0
13832.833726807985,19966.454758428852,8648.402054909258,18856.168709619895,0.0
15436.696944349122,15626.91516904437,4988.274491991232,17098.585621804596,1.0
13250.408439105897,15212.65035783991,5238.174905992747,16175.571045809,1.0
13116.315832166054,16791.61789512837,5201.38798609172,16543.982362569604,1.0
12678.689338319064,19694.47233968383,8573.658038142183,18254.422214597056,0.0
15900.316123168013,14769.895601860302,4325.553529250479,16333.531326946175,1.0
12601.109256839187,19439.352960713597,7144.869245778457,18047.486623073746,0.0
14246.004489767638,19905.77108430211,7870.205300928075,18720.12129945759,0.0
16195.733595819678,14063.414378143434,4481.873708638097,16529.506910856893,1.0
13839.003986383439,19118.04813386345,8058.658769054716,16781.269404649425,0.0
12981.888439070572,17900.367085585385,8601.172762237718,17540.17224395016,0.0
14627.211966704108,16997.16400948965,4745.545195960499,16634.61476451931,1.0
12408.807041725939,19688.896445796952,8655.881697642379,16254.614859154168,0.0
14674.22188505391,17221.366646626095,6060.3631289447185,18165.89847813957,1.0
14188.173049805395,21943.295091449952,7763.919834833552,18083.606992899917,0.0
15491.215773424314,16616.702111568324,4038.3610758320438,17952.99768174506,1.0
14130.66643933811,18609.25949421471,6882.599934901953,18818.880940647734,0.0
13645.726667070243,19165.061413652707,7833.535478687357,16509.03434403811,0.0
11484.354139111116,20094.925063876675,7367.058639742258,17935.33467367178,0.0
13759.145204563072,21240.27002235302,7935.4843210716135,16504.79661506447,0.0
14958.874520847254,13302.114591492124,5193.089378636423,17455.36413343388,1.0
17182.373688960946,15671.480717453236,5645.525279290162,17088.58047889928,1.0
14462.317949033732,15885.583175254975,5550.667538570641,17219.27592013117,1.0
12134.446513837795,19227.917747508876,8789.248104092401,17766.044708394194,0.0
13904.47363624104,19871.48436302376,8319.32381327002,17168.632491918437,0.0
14452.618826249953,13727.041532692234,5195.668529383097,16991.934552980227,1.0
14128.483006597922,18895.75157887046,7180.901808907645,18144.390261949193,0.0
11798.713847951414,21695.489922205863,8469.862293530772,18035.872357796685,0.0
15383.40700900101,16551.50801673633,5201.122384103391,17649.92647472446,1.0
13589.418150600253,19260.719674080625,7550.8770575850895,17880.240546777255,0.0
15785.839254069931,17047.708714679964,4184.411830750819,17528.049149281345,1.0
11192.016941980353,21822.248206850552,8210.486175969241,16328.407037671139,0.0
13510.895525201462,20386.088126536757,7543.886761020485,18296.319368844546,0.0
11530.400626689738,21640.05741616833,7319.336530745723,16572.11473293156,0.0
12276.58607616142,13492.983154224294,6261.899479761061,17389.59305294895,1.0
12493.819341357665,19716.22796683573,7503.7041139183975,19564.349387769045,0.0
15414.714312982596,15736.300534218144,4408.17502728955,17207.300259178777,1.0
13664.11048813826,18826.20410376242,7760.6780001901225,19252.091076019795,0.0
13446.752807989395,17310.95897803528,7989.871229532893,17704.33887600634,0.0
14006.394826725853,15689.786749230865,5596.044268735038,18011.806571109402,1.0
14977.137283161934,14141.28742864443,5826.35531333088,15667.582880740867,1.0
11834.24645644324,19158.399346996106,7743.32286090858,18405.418898487882,0.0
15216.10404538694,19727.202589997287,8222.128328272904,17140.21739877952,0.0
12682.8891186129,18305.427924231237,8118.332297717066,18523.36815513328,0.0
15992.612450101296,15408.902216072456,5782.602812393413,16488.48035836616,1.0
13728.395477350063,14641.599529173523,4538.051799889758,14585.848038804366,1.0
17308.05592697951,15366.92050538069,4754.745324874411,17033.334976772672,1.0
16288.912894779,14957.621987209852,5212.292309951718,17482.184057083377,1.0
12896.52863647663,21777.125045462988,7357.973737686543,16762.645495858997,0.0
13821.303786763507,14744.129532871353,6116.850287667275,17510.527152441417,1.0
12681.163248505773,19558.217924807155,6830.672058398297,16635.97891271733,0.0
11630.072034424054,21520.715310597105,7464.329331944644,17788.47328227165,0.0
13268.647172865016,19108.930731909975,8704.573271484129,17892.746384894384,0.0
14479.228455771472,14343.463413811138,4900.583337288341,17355.579636547598,1.0
12086.437419386828,20978.025892233425,7942.192431059448,20211.004290446308,0.0
13993.615634993068,14647.894990620056,3954.538671255198,17106.00096948953,1.0
16159.016704581392,13847.425699772606,5715.184121550934,15732.95407820426,1.0
13037.80866629361,20960.11081220105,8016.897596580633,17882.923260258005,0.0
11525.45789481523,19973.04087048715,9004.575156425553,17732.445196550376,0.0
12418.647023342392,21031.352312757474,7519.407482796298,19210.020218781076,0.0
12337.519462400089,18480.648301622237,7712.447232552202,18628.022661286177,0.0
12067.271440945266,21345.89276166682,6970.953870702411,19861.49539008651,0.0
14639.72022831078,14005.216628689757,4330.118958220543,17114.004741113447,1.0
15962.849548735583,14430.140101363644,4707.131092244146,17073.234279192402,1.0
13282.704941643186,20568.346958869737,7642.8950620614105,17701.618858144488,0.0
13169.378890967007,19907.718786504476,8155.299351361475,17498.07220048249,0.0
13955.236996837131,17657.53249123655,5808.591779286568,18460.2777949847,1.0
15780.83857575075,14552.214293311277,4721.7625631967185,18660.339224761407,1.0
15669.19343915143,13775.60331773292,6709.267658896082,15494.425561993741,1.0
16781.142432251534,15351.260179809366,5490.37296619761,16047.843305432003,1.0
16574.680245003394,14003.518056410996,4421.73265974627,17507.01408731939,1.0
16870.50531117595,14977.261759651115,4462.147605122522,17701.811874453037,1.0
14941.329445862264,14225.986995885723,4951.68446936536,16238.38058599814,1.0
12954.641126215001,13547.948307147222,4507.775256910115,15897.41217671761,1.0
16061.403772765227,12428.083990706828,4966.616578594823,14844.84984399021,1.0
14010.831369074578,20253.706815006935,8957.184650361045,18644.634441153034,0.0
15210.66291034952,14034.08155816616,6469.886722412943,15353.612871245254,1.0
12893.58341110825,20618.5000600936,8894.17237739039,19354.01372320461,0.0
14330.459525524,13701.3094805728,4988.68505742712,16152.069572246228,1.0
12806.280107139659,19671.227743184863,8969.067348337754,17378.57423971556,0.0
12730.611639901977,20267.99223338408,8352.300788467674,18785.757836588575,0.0
14340.527416390842,15657.017781531827,5250.817643864645,15428.466028377119,1.0
14701.450184184292,18400.765039604114,4398.32752479328,16918.671306392833,1.0
15053.75964314835,16160.848086844426,5773.747367001212,19404.516583047745,1.0
12245.164383876272,19573.245319203445,8188.903358732984,17268.822536796233,0.0
15506.894278524493,16401.869389800864,4963.936804060112,19435.16506151583,1.0
15677.929094099465,18520.687736470216,4777.003274298057,16874.517882059834,1.0
12547.354269313055,19720.914351404313,8297.937881734031,16511.958234178135,0.0
14935.028664848494,14723.959079702692,3734.3018480017145,15941.80918320134,1.0
12978.921200939852,17871.77897514285,7726.85329745771,17219.673867726935,0.0
12656.350902614151,19260.20411340711,7188.954849524944,18912.94157761742,0.0
12955.798873046022,18008.920011201197,7582.293058355616,14302.735869920702,0.0
13456.19197829048,20974.001436453,7267.630845238579,16119.645618071127,0.0
12276.476646026947,19185.484901996784,7621.846984679418,17877.61929359026,0.0
14685.662696290081,19589.78932114014,6581.216640284878,17591.681998039454,0.0
15166.090621472029,14679.06605876173,4638.9815288448335,17236.633475384922,1.0
13530.958851651989,20683.41498750284,8927.847414261927,17836.5832042096,0.0
12441.632615464663,20402.9140173419,7499.948915864429,18125.674174376683,0.0
15317.600549555009,12699.446010260872,4725.783095303625,15466.71850342361,1.0
12223.579530952478,18910.778258403792,9034.844655769502,19613.793538632945,0.0
12721.36646458621,21411.640268532836,8686.921918370941,18960.545021603284,0.0
14316.569049082993,15550.70408617672,4403.507605758072,16510.71433782913,1.0
12264.978466952833,20681.94071343834,7836.309898446219,17311.17163046531,0.0
14313.107284502395,20138.8090241232,7456.352622175799,16509.263226131017,0.0
14007.8962369113,21829.70883581073,8529.295404436722,19479.209240715118,0.0
14735.6440071658,14837.71833326992,4615.126590720628,16050.680064090076,1.0
16493.10360247257,15001.551182302363,6375.39342621282,16256.98549949119,1.0
16094.99153314665,13672.988136147995,4143.624221648,18944.766536455492,1.0
12902.497324379992,20443.960255014706,9005.0850178096,20179.038690120375,0.0
12937.56486895758,20103.09902975168,8920.034487964522,17239.027277494504,0.0
15888.788815109494,15931.42738920564,5687.723518268675,18267.90275245006,1.0
12716.650540992308,20098.228996849935,7414.200858703656,17575.442761768132,0.0
12493.1511717631,17698.46752433207,7204.339283561205,17317.76919641909,0.0
14146.58178082408,19151.800898567002,8276.922178717301,18325.048105771366,0.0
14380.4377822358,16087.244403684781,5742.494492250511,15415.84553693149,1.0
11239.23559325982,18196.306460016665,8250.465401190499,17095.032780444166,0.0
12879.020052190392,17674.82311216491,8144.417387378323,17497.547460453152,0.0
15696.700954036205,13151.034278251862,4515.604735982357,19641.352202910275,1.0
15428.785050700286,14484.969605832199,3756.8246180145925,16870.668925737427,1.0
11571.139136675083,20694.217586158684,10347.568827479688,18602.211268530114,0.0
12318.599485701609,19344.165093980962,6872.48547473172,17065.993245008125,0.0
13649.091284340619,21289.318161598363,7719.540902966004,17755.490059764943,0.0
14395.177832889027,13132.945896775696,4939.7187403761955,17783.759102327716,1.0
12645.313217812314,20594.49004336876,7302.959921496244,18011.151873982937,0.0
12278.930113870461,18303.28313372449,7915.386387056604,18683.20747472061,0.0
14540.881697157116,14309.274118670062,6628.051248472053,16066.547514662112,1.0
12931.721506789521,20142.945896370686,7960.021573564276,18156.182396426684,0.0
12861.369453137171,17827.393220928418,7629.063920071209,19558.07011523515,0.0
16024.958877951954,16353.841480554818,4952.336733082977,17565.42816039067,1.0
16323.450381119907,14084.841476140655,6231.318859529502,17012.654647163832,1.0
15428.445572992472,17948.246255737362,4725.821300696352,16469.03810177081,1.0
13771.724457290149,19823.776421283113,7631.6668563186595,17720.363009810702,0.0
13315.793748425152,19009.342922353575,8651.32601932189,18095.625876791026,0.0
16266.411474645047,14341.469235756636,4831.338767923063,17064.567287557817,1.0
14446.47211675476,13519.231992616307,4529.22351038707,17800.79815747044,1.0
15723.725917868003,13952.985810690707,4962.094485454471,17453.060759147047,1.0
13927.095605651366,14081.294945653433,5096.325707170914,17035.9726589797,1.0
13790.843933568154,19413.38972509971,7498.63767102082,18829.449232458723,0.0
13884.32102733479,16144.223779074411,5589.435134233049,17810.79043750129,1.0
12459.870470016383,20636.784273725472,8368.622254826394,18700.695120888493,0.0
12476.708210134326,17663.45085393733,8368.282739942779,16408.760949692434,0.0
12952.944585106185,18890.522254552336,8614.035777443156,19236.242523866513,0.0
15499.505643789245,15786.643631371388,4882.754989605677,16714.832163334275,1.0
14840.54027550947,20022.83951715351,7158.600742393233,19248.871725987756,0.0
11199.452494287485,20854.243745621625,9385.800207271195,18800.993387735343,0.0
16758.67808516857,17203.617813666853,6595.595999882427,17680.520468928542,1.0
13657.594227059639,22051.481994908743,7001.678008158526,18046.688257513295,0.0
12372.559205409458,18282.44786709187,6596.518288823458,18657.235175644837,0.0
14776.495733950956,16885.42384104983,4432.348030727018,16488.181502191008,1.0
13216.50242034203,14210.972749869781,3064.5020458295603,15709.77368262152,1.0
10736.452830833885,21121.052213442556,7678.309100355346,18658.067118335213,0.0
15121.21232861145,14520.497571143154,5282.699014324959,16171.973815140176,1.0
14828.511406937254,14834.773042028899,4466.828245716426,15772.818981618337,1.0
14864.244586966885,15335.84914626549,5457.577564058949,17297.63266364379,1.0
15799.076279202895,17594.580131210685,6752.230526311638,17661.110470300126,1.0
14671.252545995469,14338.387207804079,6389.048914334419,16193.22827910515,1.0
12083.345843676001,19383.264545167127,7564.631436379605,18274.527031558107,0.0
14799.593859031931,15126.9758910546,4730.61184926519,17458.74284693378,1.0
11504.822892696857,20447.13530852882,7712.465520788368,16570.076586183535,0.0
17360.63282007724,15365.55325406767,6799.54228501797,17238.524326621526,1.0
14295.693797554057,20754.021662292947,6745.425643208647,21374.037746439528,0.0
15500.556286263452,15222.608238170249,5850.242486239422,18076.78607703179,1.0
16101.10584110876,14345.00850687725,4417.255873894128,16605.741468796263,1.0
13155.768783777045,17788.587571853215,7928.877548917456,17743.755990985872,0.0
12818.775357025308,19443.678793189723,8248.251396890892,16737.012402217515,0.0
14641.338373945684,15050.424374089087,5106.303525303214,15732.828661281745,1.0
13584.114032166708,21499.796642803776,6785.30877784927,18676.457564705273,0.0
12362.90123549935,20183.569344431242,7517.27605549859,17638.11950332279,0.0
14953.562242874552,14872.421228267198,4930.992710513597,16328.178130986,1.0
15540.356486326822,12857.301433135939,5040.1084487414555,17571.891088422257,1.0
14567.89015358096,15839.206507038627,4954.441207775242,15973.854200756861,1.0
15105.091933251635,15218.89703763238,5018.217026610833,18466.171900515234,1.0
10004.424183567717,19646.879447806892,8952.295966031743,20090.563698015594,0.0
14841.131813896674,15432.3834406081,4768.106284419209,18489.596791213407,1.0
15027.94428043577,13571.64342789392,5714.866795033782,16180.435716906257,1.0
16007.014438753718,13335.862037858835,6552.457056246613,16997.36715972582,1.0
15934.690134137683,17949.000027903952,4911.072826766764,18153.683896913153,1.0
11915.726263196222,18963.709872242027,8702.591105879152,17085.613143419592,0.0
12515.191363392254,20431.545881472688,6854.698159026362,17601.77042313152,0.0
16278.876518394205,16817.5776134253,4701.672754084205,16718.646781814277,1.0
15591.776654977952,14074.728354648956,4759.21137277528,16294.3611477913,1.0
12705.714691786001,20811.96042214661,8343.729121110067,18336.263566349007,0.0
15207.15165098505,15389.23616580029,3194.122716749583,16953.51446416262,1.0
11581.082437427898,21347.38503400981,8880.834387444425,15704.616803632076,0.0
11810.191353895274,21363.942749781134,7528.3067284089275,18649.479955144343,0.0
