594-604nm,620-645nm,650-670nm,850nm,Sleep
12862.205234018575,21324.490123826537,7993.717933102785,18009.746187226403,0.0
15688.008327443385,17151.141552774676,5725.823487888991,16518.898409537665,1.0
14783.504207083175,16093.527796041126,6024.161054201726,17991.089342727366,1.0
14005.10327989688,16936.545461287245,4449.706453363486,17445.10884482783,1.0
19627.258528613103,15372.93821498366,3476.294696217618,16905.374522394253,1.0
16476.569087367592,17110.22558545191,3688.1243318659144,16566.314670866504,1.0
15576.0863491278,14157.285935885819,5563.754374662319,17189.67450276683,1.0
12981.73985542377,17770.840516804245,7906.983171964406,17445.507712257797,0.0
13950.762176812506,20627.4515726622,7198.361539306709,18979.722840557337,0.0
13482.222289126847,13004.142781174443,4652.311204537304,15665.81621232677,1.0
14407.165836642755,14437.734768555301,3669.9211920158623,16140.593737001418,1.0
12637.494584721548,20575.73458048656,7726.127900643138,18753.39719995719,0.0
13900.347433470557,21188.190415416513,7863.997425527819,17619.405681494813,0.0
13861.925698548741,14926.145159700445,5809.412072557715,17983.35858715244,1.0
15826.468054394507,14536.330807173994,4320.139839507442,17184.273232827403,1.0
16627.330641288783,14505.64606950669,4632.561237994728,16216.736098258125,1.0
12758.019096509388,20460.81024967196,8668.597156473652,16867.07472453628,0.0
15401.269353676553,14299.962221423915,2940.638558425813,16816.882772457342,1.0
14777.05687284181,19640.81121890767,8289.435426296086,16525.18644349273,0.0
11639.845032821146,19213.23461060008,7037.863032109682,19301.66633801124,0.0
12558.863247695392,13008.83405931212,3121.011617780096,17734.71020260804,1.0
11029.345742170186,19722.886452697054,8677.636284727043,16540.5348167902,0.0
15504.884907928767,15774.938539209166,5622.854014732191,17105.978777216664,1.0
16434.089200603084,14968.238815171915,4523.933622355444,17265.867489752487,1.0
12164.722573028836,19889.243518287713,8843.217075913633,19457.978534252765,0.0
14694.266009412097,16615.214297888626,4231.823835091055,16375.524882966349,1.0
14212.468034151407,16245.891395344635,4036.5070226168823,16826.51528330867,1.0
11974.786803965697,18975.579231135707,6606.157155171377,17814.37843870371,0.0
15004.60584427536,19369.827364850426,7834.4784291153,16869.06034998694,0.0
15647.211046944834,14700.590878254661,6296.290977889578,14801.034774119318,1.0
14710.001162139166,18609.50625838023,7240.625863655448,17856.54715019959,0.0
11571.195517595832,18878.159610692714,8632.560892111256,20303.412031857006,0.0
12762.28255539899,20507.80359345388,7040.939428745243,19541.49595586768,0.0
13360.321827631382,18244.921677963386,7752.805531834652,17722.246269371582,0.0
13910.85869704885,14826.931538385694,6034.230961062978,15228.264924356565,1.0
15342.957003432477,14235.914310271244,5043.477417390694,19053.420429645103,1.0
13007.73475648579,23130.454173115384,9318.825881042369,18486.81669399617,0.0
12432.987661743653,21817.404645234576,8751.880437524143,17249.101735085125,0.0
13405.704890192326,19389.25939204388,7483.326691635753,17898.379716180967,0.0
13986.182060330819,14126.93748176758,5093.0559115056885,15909.289781943276,1.0
13522.803137887457,19239.653869475158,10483.772483306859,18907.49604770022,0.0
12639.472840431137,18903.796517191182,7888.122704992904,17121.23118715645,0.0
14377.325892162784,15200.692267962839,4806.746352111985,15279.753928336218,1.0
12626.777189195911,19503.3697601603,8277.977313225867,19885.33349990566,0.0
14866.10886331497,19575.28951159147,9746.335320952585,17926.47617311151,0.0
11373.3852810163,17868.689167543576,9413.668484375661,16198.774318828731,0.0
13798.323249755693,16208.926177337285,3901.43300521297,15580.026097558524,1.0
13974.643388932938,13494.625707975581,3974.5611224710037,18132.988851432932,1.0
15283.912102497163,14020.937633896301,4649.630917938143,16472.246929462723,1.0
12541.214252339112,13906.743757525854,4974.436714668597,17822.66841876268,1.0
13104.26262302027,17661.15030693623,7157.1962658349275,17705.524707497312,0.0
13143.204906786392,18069.04742999288,7401.049444550636,18506.473423572268,0.0
14259.578552258869,21838.827996318272,8229.92290979216,18982.561282888157,0.0
14168.527623658716,15603.993931309016,4941.676577449904,16824.043071954737,1.0
14417.564544919496,16364.637862834526,5605.336198104142,16803.78356128658,1.0
14044.51828416532,20216.955312193197,8273.75018825459,15120.74673072738,0.0
14086.275494134252,20401.240697644815,7534.443514005287,17567.164145450457,0.0
15439.456353166403,12795.548176931481,5764.60433395888,17192.075188866842,1.0
11069.623804122159,18310.373051154096,7807.513862968316,19436.273190725624,0.0
13310.669482272804,17120.91323383439,8566.075851267862,18453.736478758965,0.0
12601.104943454437,19625.91282795896,6475.708038055252,16827.71034156505,0.0
12385.2992279549,20557.888622389408,7416.863431263918,17969.468412035425,0.0
12198.250691360663,17174.741917760257,8780.109742425062,18837.76394406107,0.0
13575.211330820808,19495.269471208812,7297.242296628201,16872.351657649157,0.0
12861.862308399182,21011.132628186297,9022.990172758342,16417.827478895975,0.0
15228.146886774559,14084.61221198531,6317.966692134638,18220.296146860408,1.0
10394.106983054397,17469.213635498993,6743.743574557241,17273.945231005022,0.0
11569.179879542806,20517.747468432844,6868.086534971209,18148.45937095264,0.0
14590.682886652865,21239.649028556367,7200.3085845227215,17635.921250913605,0.0
14641.671543327078,20539.051177449957,7712.342014841806,17728.633061233628,0.0
11974.764842189315,21694.944224025556,7679.800504516038,19163.225284629545,0.0
14421.979714247123,12078.183575560566,3979.5749810055395,18384.870441010004,1.0
14738.349973764223,20285.539568025524,8475.50142428621,18808.87938026022,0.0
16088.127391748978,15223.943482661636,3279.9831618363914,17840.427493675663,1.0
15851.699812356594,15562.708078416405,4939.73255837282,17305.703585105337,1.0
14379.456988363716,13011.416154269371,6089.382144575336,18136.4475612975,1.0
14755.49917719062,16158.17598745953,6232.862247638462,15800.526919544769,1.0
13419.708475919442,21042.538229570422,8537.754611103688,17094.18434515359,0.0
14786.99430508145,15002.820278524385,3484.305935498335,16437.478303091477,1.0
14259.390670925828,20446.31645734565,9466.083432275778,17829.922216194926,0.0
14522.988118747739,14123.880581269772,5518.991524795398,16840.81844575246,1.0
12793.265873512419,20873.1608220954,8143.622781452202,17974.567030768376,0.0
16226.697954696043,16620.81336026563,6774.680026039878,17614.657716465692,1.0
14099.211645715484,18668.836573810455,8577.032336589073,19491.48226245775,0.0
15129.792537561058,16376.372923855539,5568.776375669432,17146.71897379205,1.0
17288.553773734337,14245.521256446025,4622.891604591481,15073.71078331006,1.0
15507.365918477202,16165.488638935394,4391.747978424339,18534.36085956667,1.0
14274.811007623175,15256.910005731737,4210.38770651573,15955.559962611429,1.0
12834.472734514164,19931.8625907793,8119.333614285854,17968.013760752903,0.0
13660.785237418238,19541.2079338315,8347.222184641194,18905.55095992662,0.0
15850.967358517875,14783.67543361423,4771.813897564878,15275.79277674027,1.0
16365.106016976399,14782.028279730952,5932.602414079098,16213.252289505248,1.0
14799.566420766316,14648.970172115605,4674.476854036035,17705.8309324886,1.0
14224.666630299209,19800.30128864303,10075.47326536071,17014.452878722903,0.0
14986.32629709008,16262.814137542822,5542.27029203573,15734.658345286422,1.0
13196.161385317182,20464.451632109514,9583.124348858126,19244.478003705157,0.0
15475.140537279454,13888.39448305171,5348.875576016021,19395.139622827977,1.0
14404.232878542687,19706.268067246463,7406.874540470745,18561.101210937944,0.0
15320.834408507204,15679.294344397911,4883.107479588163,15745.697499180758,1.0
14605.327744076996,13192.927540330958,5117.0984449735615,18579.44625170077,1.0
14941.467878888261,19851.951356781192,9383.059425982949,17560.020567627776,0.0
11242.556905880829,20388.17269781509,8808.911616683268,18338.649984102925,0.0
14004.25926215407,19560.964925995442,8713.540379975864,17904.139031045866,0.0
14513.225157046727,15313.866541071111,5704.329727021321,17350.89307664732,1.0
12634.094074814771,20200.985638037062,6990.467150394238,18840.538049320836,0.0
13748.719099381324,19528.45199416329,8539.08176459185,17395.308419323715,0.0
15373.334220305784,13074.602320064332,4703.652552969685,19291.627329097,1.0
12617.01304007986,21522.12940089422,8286.076873865033,17280.13634515195,0.0
12313.399599500744,21287.412381213737,7520.585396486791,20067.80397287537,0.0
15200.990735190111,14579.512768718889,5220.645814161877,15914.956236082495,1.0
13308.082046945958,19800.96164238567,9488.410059134045,19200.05029508869,0.0
13714.213556273304,12666.027046233201,5463.144261009678,18408.88105040487,1.0
14672.526521253127,20173.695381904014,8242.789421631162,16970.33682955419,0.0
12566.246579789145,20552.18077305701,6392.184361252628,18774.64342924158,0.0
15791.798327771541,18403.53971568291,8353.79444301047,19196.463667824177,0.0
12318.986610212361,17784.45745863613,7399.330713324224,19194.25832214833,0.0
13418.76880385424,20071.84784099989,8652.674490762702,17243.948277501127,0.0
16533.934834084597,14414.95394255585,5088.090207936315,17470.96152624104,1.0
14569.142837612044,18833.56099431241,7792.750528718897,18105.890622105086,0.0
15378.222346642251,16176.718195424293,5252.1091829173365,16957.734060588416,1.0
13554.44370121988,19122.41846423269,8574.559130158454,18097.577810981966,0.0
10883.885770085664,19926.61746885089,8451.68996406264,15991.250441327047,0.0
14840.27558973027,16048.844423752296,3623.29151917958,17490.22956000567,1.0
14392.596864451332,15109.848870911608,4936.730493322048,17578.187795929047,1.0
14692.03480576702,14344.706949767611,4102.683213173166,16695.142775680866,1.0
13665.186843261465,19653.624681035006,9115.619713129725,16941.650524556575,0.0
12272.562698787868,18967.70615612927,7983.458476994195,19066.177254896254,0.0
12532.532925316831,19439.276842859155,6584.56110359745,16776.35670710633,0.0
12088.411597377755,19780.88426849077,8483.434063558734,17678.268685454703,0.0
13206.60892729165,20641.948570093184,6679.078269176188,18171.994795535888,0.0
11633.298915169995,19834.235135488234,7754.843521048746,18343.103043605242,0.0
13157.136010847282,18212.69456438331,7000.094108935407,18302.60788187882,0.0
12997.020140512164,14198.199656352828,5099.752116608711,16378.184714233663,1.0
13304.504062480699,12974.37585118227,4078.0526780515297,16841.778108182065,1.0
13460.430420945893,15749.129119421237,3240.891666018566,17834.795274503776,1.0
12640.229419681016,17934.038554962088,7764.183606202734,17877.855457691505,0.0
11745.796915635876,22945.522590335706,8681.211626806991,17587.120778632234,0.0
16239.151468884626,15840.313495814753,4737.084707486989,15801.536065478473,1.0
15519.940416639038,13184.928584666175,3780.822704725112,16851.543860757356,1.0
12051.233655845414,19688.081222986846,6123.24218638726,19525.059413577965,0.0
14999.186699415695,14530.162504006434,6016.322014064753,16666.38184996823,1.0
11859.282375720784,20042.92261384616,7020.641818854979,15658.334709295752,0.0
15288.417050459439,19169.085548935014,7385.041453484519,17494.084809507833,0.0
14999.954630301705,12232.405338727625,3686.764332017695,15948.740287108976,1.0
13786.412688864324,16172.415181413468,6240.308353042903,16648.515136257156,1.0
15448.331380118398,15938.615577095372,4800.776388352348,16285.146927529024,1.0
14600.484518431665,15135.783775674248,4366.429725050906,17672.84553009382,1.0
14090.638425708885,13520.065249519299,6356.24323474244,16771.896685194577,1.0
13318.953627410288,18542.42336496607,7953.066872688928,17322.817902594896,0.0
13623.518366508417,20037.065458819154,7292.199761008201,17649.22353346513,0.0
17243.611726113322,16834.24444704384,4220.668089037762,18347.176573479464,1.0
14344.505777497683,19308.02255905599,7810.186514437383,17649.667320116572,0.0
16107.973757907968,12895.956448360881,4890.580517470823,19132.31341363632,1.0
12271.524302935748,19955.45198471319,8861.851681725722,16418.25355949878,0.0
16128.187434957523,15644.261129127184,4744.296982843852,16582.818208122422,1.0
14780.960397976565,19554.33783895815,7906.357015840366,17382.770068016893,0.0
14438.85800777593,16238.626470857194,5386.2800750767165,17188.85420334778,1.0
13670.027877724331,20428.414851000314,7014.588863454425,18188.27309576517,0.0
14979.19725817281,15299.287929001834,4518.65216549864,17376.79672222953,1.0
13917.522841062322,18259.42204381956,8939.058523899394,17465.91056831619,0.0
13512.386139462613,15618.708175873295,4363.539470851281,17216.844670239854,1.0
14611.406148422355,14342.178986526242,4946.521566209614,17153.30435240974,1.0
15976.536991911866,17501.833303551557,4594.696122033079,15209.291240513743,1.0
11324.116221401364,21216.805935073597,7263.317694768309,17528.28836008261,0.0
14750.184103565429,15554.985981607922,4438.544497315307,16197.536823195898,1.0
14000.474881813661,19270.623276242673,7427.393122307656,16573.54664700278,0.0
15134.376391451253,14268.707785150837,5687.040985855261,16641.698858883225,1.0
14752.6383285167,17121.5523788836,5108.828306052004,16336.838050057133,1.0
11459.615016845019,19750.589467420592,8872.509255992627,15899.542727724738,0.0
15687.809186368206,12255.722855429842,4403.501277359174,14327.367102636323,1.0
14414.941909839474,14297.97257713073,3448.9991313108867,14252.81362898546,1.0
12774.424696076632,19854.533341793947,7536.749813517599,16310.338381430667,0.0
12085.380476227869,19038.212169265003,8279.957829567193,17494.341665270167,0.0
15119.961424815401,13205.368379284399,7472.029151549215,17370.184662465606,1.0
16166.453455626597,13974.822618179038,3949.7947089392223,17178.583831790882,1.0
13216.65752813347,17790.95376634852,7644.980852054641,18635.76520799668,0.0
15184.30480334885,14549.007284263165,2603.9660773990486,18903.125346192377,1.0
15840.082063223439,16518.362558306057,5674.202738168579,16107.937286676024,1.0
14572.35772728612,14490.70836932057,4514.309216595732,17639.112373874123,1.0
10695.279142621446,19643.68934079176,7279.337483297925,17271.44958202658,0.0
13800.23131090793,16821.17660282021,4586.2293318921775,17038.364295690568,1.0
13910.68681371036,13592.853328838517,4904.09219334138,17434.436161820136,1.0
15488.002093234114,15829.182209031922,3823.230097118267,18108.308351629614,1.0
13653.421220193593,21147.058731840276,8522.194580246958,18161.35154632622,0.0
14457.920260176728,16510.318200671933,3844.6884558561583,17502.81858614338,1.0
11279.69399305189,19352.594193385034,8730.378511980362,18083.886121232412,0.0
11648.107150393911,20126.627575387683,7027.642659909968,18054.91766250169,0.0
16654.70773662243,13715.206854088487,4180.839441027299,15165.64514498791,1.0
14718.154325603638,13783.929293187373,4170.803353528101,17100.80609398635,1.0
11858.002852574575,20722.751363816526,7468.72272519818,16019.822792055858,0.0
15415.3273796269,16962.810636482656,5340.249969179144,16893.393140143562,1.0
14919.455267772546,14651.832759288434,6413.512309246487,16367.113860190184,1.0
12429.558573147833,18031.91339223064,7516.557607366842,19684.488110703005,0.0
11955.595950608022,18951.544995690405,8262.440185954774,17379.65034282766,0.0
12337.612634965535,20025.10127020975,8001.600694996126,17624.611224414562,0.0
14859.210273839177,15225.556137736397,4804.09560654368,17602.761557472615,1.0
15377.735860412235,19303.362236139183,7072.151331583854,17060.537065156695,0.0
14306.97114182142,18007.51441503881,7323.2504179222005,16784.18455717023,0.0
16608.736607267325,14984.726546195918,5044.351075295338,16563.672797288524,1.0
11986.47114895725,19578.694845625487,7570.75272844764,18410.307358547474,0.0
14638.29835634955,14291.569749633069,5535.422691265693,17118.397447991512,1.0
13434.138420640871,20344.856793239596,8755.572887148364,17446.65547999742,0.0
14829.963473203517,15728.430705622552,5128.342885526637,17435.67425662209,1.0
14183.928143195357,18346.85990429481,7891.8096182213185,18101.98601107209,0.0
14473.81047637925,13444.855642239103,5891.25595042123,17441.259473451562,1.0
12794.510071235592,20904.241177563057,9378.158220386427,17583.8801899506,0.0
13210.549029589027,19002.40656372668,7709.352399042935,18737.695204351327,0.0
14295.501624551389,18673.674355790627,8303.94716346603,17357.59560779851,0.0
11052.572701024528,20339.77360101796,7159.728729022701,18498.521671840692,0.0
13120.214521557391,20991.81809227482,6177.92593777846,17853.297105815403,0.0
12390.847605077344,16444.966586219864,4271.246834083872,16937.410822732414,1.0
13372.928477755677,19421.376803650943,7972.709222982723,17092.9852369131,0.0
12131.889518001572,19866.893296169852,8066.352900017561,16783.973020460693,0.0
15340.471947854245,15970.525002006301,4718.965925446679,16110.466488481623,1.0
13798.46747522476,15029.620501142233,4940.372691728035,16916.45958494104,1.0
16199.649958086593,13817.144610569982,4534.37812594177,15630.586001657095,1.0
15600.836360710166,20358.324342687825,8735.74711671268,18902.984186596917,0.0
15326.39886712891,14926.537599977728,4748.796012616043,17756.8314979841,1.0
13856.02100770315,15947.70096686045,5389.278711698335,18810.640519292407,1.0
15085.271458357422,16745.771694821833,5737.45800892352,19152.031074348786,1.0
11541.298161791896,23684.833520247783,8043.60088604406,16966.367376342074,0.0
11037.007574548421,19192.11962269178,9027.052330943377,18263.737461268163,0.0
14005.393055528764,19761.116603882252,6572.049119188729,17519.65101497737,0.0
13354.792210799711,19594.160813316594,8768.779620517378,19462.38317677666,0.0
12383.826149124605,20009.037727054612,8093.816620414296,18299.57960370608,0.0
12923.008651330993,21319.12846150756,7351.131390441441,17286.56609440876,0.0
12201.23093186502,18658.45570510935,7878.438204392581,17443.845415707994,0.0
13276.3949096448,19506.611712943362,7540.764539604762,18127.33827755376,0.0
15466.241761431955,12868.50383947163,5514.164238280813,16968.3548691037,1.0
11836.365269602593,21200.310622153676,6358.426791899101,17092.665402855335,0.0
14587.131185903336,14886.45588929808,4875.276733152878,17441.97600508307,1.0
13305.276647000934,21439.986752629495,9153.966394263718,17882.26632624175,0.0
13139.897908291776,18317.33845663652,8439.85115797184,18751.145828478577,0.0
15161.094306586081,16487.53497682443,5531.43594501819,16022.681396863867,1.0
17472.875170310966,16181.25910813655,4980.529579558276,16440.12521032551,1.0
13640.362710104228,20193.621769929858,8403.412802722894,16692.918874606396,0.0
12189.032423466771,21758.17137229204,8287.216805835416,16677.681058058064,0.0
13915.833954587226,15089.438492656644,5590.466790631381,19359.0247134946,1.0
12206.803250455978,19097.53749366674,7074.426237623723,17514.813100990574,0.0
15771.749808081617,14312.065308906851,4310.746768382569,17081.71885738005,1.0
13348.12793997199,21080.007973609718,7325.003282102288,15731.917972995774,0.0
11504.04839415255,19704.96444182471,7936.835775787669,19022.075222175667,0.0
11881.336641623686,20587.91779395729,8306.96305726091,16235.349729744803,0.0
14630.725824377352,14309.766028068603,5467.22453854171,17017.8053820474,1.0
14034.222333219277,13180.903929246115,4168.601463972699,18063.97965633803,1.0
13500.315865249366,13461.717434159618,4082.2529048117826,17542.500216759207,1.0
13432.038750796892,20893.27706409997,6590.861399108222,18298.98926735527,0.0
15890.705556061526,15930.142333754166,6123.598700816354,16620.195231961738,1.0
14857.25855068739,12866.80774883469,5809.130560791874,17249.32347888777,1.0
13684.9075621822,13203.254267409451,4655.383667627729,16922.168171662444,1.0
14379.199123162069,13519.056908516875,6331.615354326099,17583.261439203703,1.0
12764.51620534064,20781.10688748807,7807.269123884555,17324.781763826926,0.0
16629.63915727738,14287.773042223616,4338.08198564132,15891.496430082301,1.0
14377.29440856345,13942.734664495481,4973.21624564764,17024.234263997783,1.0
15490.232573711937,16953.48524804897,4179.280975976034,17590.042928486255,1.0
16190.995203738616,15220.628175495367,4795.931889638081,16831.972208962572,1.0
14076.783547271045,19394.955676037847,8249.344355412293,18774.322106670515,0.0
14299.925168752417,12868.986748404448,5639.25112039753,18813.040708308257,1.0
13151.363419857198,19860.58558309193,7131.767436617818,18284.720084282755,0.0
11707.849265160012,20820.113878196444,7314.980112406084,17118.2284026107,0.0
12003.745959168818,18219.850314134077,7553.551536402668,18150.66722176961,0.0
14874.049694605354,17925.026516683716,4357.507144715069,16105.542287248783,1.0
14879.187250232884,14536.973249820643,5731.2803644137075,17580.10726032213,1.0
11282.148702150476,20769.414997351705,7333.034430047126,18494.459901773116,0.0
15675.708871748304,13661.828665706798,5843.118219131108,18798.02388415815,1.0
14188.108024444127,13382.061719440799,4394.21659432146,17184.62606859909,1.0
11902.436371766646,19537.396148747473,9562.876978979903,19058.07027630344,0.0
14547.83145331207,19687.43121406348,8776.36668085103,18268.923447734265,0.0
13017.207230820964,14297.651918339845,4713.195990572799,16790.044858648474,1.0
14578.048896596627,15091.190145837209,4589.151099786412,17483.200483259756,1.0
16670.478585432116,12567.974821301215,4796.554567302243,17477.605336030752,1.0
14097.900957074959,18825.525514683362,7891.610574371661,17874.22023059982,0.0
14199.556961261556,19130.091349974486,8316.166416765196,17554.62926443267,0.0
15456.857074887988,14766.191005192006,4929.252727557084,18114.30347831407,1.0
12241.057660798097,21318.220715302425,8460.70980462795,20057.582278127607,0.0
14515.047835848512,15692.646167630592,6038.115459824185,16766.179156321265,1.0
14313.308330532613,15375.65191861317,4102.6612790732,15453.904045440026,1.0
11525.472356137814,20277.066221631318,7302.347435544982,17001.338336883648,0.0
12710.968795080968,20235.92427210269,7503.704657648317,18632.088612759693,0.0
14613.604599497115,20209.664198281404,7599.295729717268,18509.530346059226,0.0
15870.83396430666,15877.930988469556,4742.27796822067,17269.993473125927,1.0
13512.598575075503,22168.65072183074,8250.087928592038,18185.04177897168,0.0
15325.7755407025,15482.40182924173,2414.9963055955463,18220.416348081886,1.0
11890.62535477465,19511.7876085844,7689.606637315199,18179.493692318265,0.0
15429.691769866487,14415.076610177388,4832.127181818664,17088.959496066713,1.0
13771.97643933723,14611.880529258382,6557.389964808648,17519.151197940955,1.0
14175.547903560562,15329.252615980744,4301.782925215928,17367.630176766528,1.0
14828.733712878631,13030.136017739716,4776.986228995866,17614.625992027068,1.0
12657.517845172313,18045.671999825565,6607.372884312563,18882.339409763656,0.0
17383.25265888379,11324.89460939042,5595.899246522698,15625.92000916772,1.0
15418.290669420741,15416.13433098583,3627.059403069227,16658.68440013964,1.0
14413.455605944673,12916.585073098899,6299.293995980779,15155.691588551104,1.0
15582.109136697938,14551.582583511768,4539.706985814441,15976.587799849645,1.0
13906.046148182912,20618.835390196702,9216.459512537931,16711.352664131733,0.0
12212.960377839227,18914.69337782114,7984.966297188842,15872.20972235113,0.0
15080.823789203823,12602.061361708498,5455.831378585323,17279.286302671364,1.0
12275.708439937458,20328.866452321745,8481.234015417436,20084.72581098725,0.0
15447.721933711935,13891.100642526586,4087.041781732975,16894.56852969304,1.0
11387.357916898127,13854.980127527662,5789.813721551319,17695.774609730808,1.0
13583.994474136747,18754.68431099791,8469.277745008505,16280.213200979837,0.0
13844.319651540203,12654.774274245476,5504.214343282718,16362.88443311919,1.0
12668.186074316187,21289.66769082095,8243.812344570102,19651.072993811977,0.0
14221.449477604381,13088.270519918055,4428.23823441566,17984.29335487594,1.0
15085.010573854135,14835.1153305406,5562.826243793474,17643.791107695524,1.0
13859.265207173694,19264.74037546728,7747.445027243571,17622.19542694814,0.0
12529.14484907517,19959.558291490892,8307.58482547023,17593.11485934878,0.0
15219.272392955909,14503.762314761936,4597.5707444765685,17665.680744990186,1.0
15081.984520353062,14627.772079038796,4500.186521261432,18347.427271034278,1.0
14714.420929083542,14000.931056952326,5010.0382498359895,17977.52467138566,1.0
15370.584629018282,16030.713438120269,5685.157185941736,16521.881232713724,1.0
15493.329883982873,13239.114488450907,4757.379147222874,19123.86835819611,1.0
12520.002916984156,19932.406713804685,9054.265758864523,16316.627700143708,0.0
13919.45223169862,22202.68814343934,7847.831828608807,20577.7471328401,0.0
13427.420617542135,19117.712937655237,7514.386256184196,18528.36365006526,0.0
15102.347544593613,16428.157791018162,5128.158925634985,16705.46454160906,1.0
16242.52798631313,15480.562540902063,4552.901302410232,17047.67005753635,1.0
14998.506345840216,16141.355309570157,4727.596685965786,15766.932349527162,1.0
15869.15507155192,15426.282094977314,4875.5664530242375,15212.285483940123,1.0
13241.30899651303,21204.845356022714,6459.961740466786,17615.046943554356,0.0
15900.357898408569,14350.555375714073,5810.7054926096835,15924.928332380154,1.0
12810.261636716226,18756.182604899575,7814.118956682056,18159.92619887471,0.0
14234.772112383978,20046.559383907683,7260.23933868479,18408.312324205406,0.0
12498.96684497676,16535.144019459716,8126.23224437788,18920.363387653655,0.0
12150.755822763986,18134.81329366579,8432.064071250643,18953.332175640626,0.0
15885.235547873854,15266.84651455363,4654.973199114627,18602.37487484665,1.0
13430.467485338011,20950.08571386691,7687.862997311901,18016.580893603044,0.0
13068.992268548745,19884.064782373316,8399.148384473485,18369.35498894259,0.0
14355.83482918587,15135.465151481603,5308.7354935800295,17042.17978388767,1.0
14981.920559183907,15566.166162053923,5127.948243509142,17201.50822018886,1.0
14946.599765610034,15507.084391072665,5221.12930470908,16370.163218391976,1.0
14823.518252804428,14552.89083426032,4021.9462967667614,16524.75654258736,1.0
12934.851964309872,22696.84307244598,7756.715557587509,20057.529930184603,0.0
12637.297960286634,19481.557260214733,7926.929830829094,16358.183079380971,0.0
